,text
1878,"Sad for the result of #SeleccionMexicana but happy because I did win at @calientesports 🤭🤭

#MexicoArgentina https://t.co/42LXVDiI6R"
1879,"After the defeat of the #MexicanSelection against Argentina 2-0, Mexico has to thrash A. Saudi and wait for a combination of results to advance to the next round. Minimum life for #Mexico! 😕🇲🇽
 
#MexicoArgentina #FIFAWorldCup2022 #ElTata #ElTri #Qatar2022 https://t.co/G3Gs1eT8BD"
1880,#Messico #SeleccionMexicana #mexicoargentina The selection at this moment https://t.co/WaAgrHCdPu
1881,#SeleccionMexicana Mexico will leave without scoring a goal this World Cup (save this tweet)
1882,"#SeleccionMexicana @miseleccionmx

They only go for a walk and for a walk with the family, they already see the wife of @AGuardado18

And you see it, and you see it...

Not even Eighth, this time https://t.co/WEvKV3pIPS"
1883,"Going out with a catenaccio type formation and without a forward center is not playing football, it is being afraid of losing... and they lost. #Mundial2022 #SeleccionMexicana #Qatar2022"
1884,How long ago did they stop believing in the #SeleccionMexicana??? Me 4 years ago and you? #LosYaMerito #LosPlayedLikeNeverandLostLikeAlways
1885,"#SeleccionArgentina #SeleccionMexicana #mexicoargentina #Qatar2022 we are worth a bit of a dick, but for the best team and for THE GOD OF FOOTBALL, MESSI and these have already started, I really don't like this movie of the incredibles very much https://t.co/Uqo08osM6F"
1886,"Well let's be positive, according to the curse, whoever defeats Mexico in a World Cup does not win the World Cup. #mexicoargentina #SeleccionMexicana"
1887,I think that what is missing is that Don KK's @lopezobrador_ should put @Luis_C_Sandoval as coach of the #SeleccionMexicana the same and we are doing better
1888,All that remains is to beat Saudi Arabia by more than two goals and may God help us in Poland Vs Argentina 😣 #Qatar2022 #SeleccionMexicana #ElTri #México
1889,The hope of Mexico was the #SeleccionMexicana and it also failed us.
1890,"Funes Mori should have played.

He was a much better option than Jimenez.

Who knows if it would have worked. But it was definitely a better option.

#Mexican team"
1891,"The last time @miseleccionmx scored a goal ⚽️ in the World Cup 🏆 it was vs. South Korea 🇰🇷 on June 23, 2018 in Russia 🇷🇺, and @CH14_ put it in

It's 1617 days ✔️
360 min. ✔️
4 matches ✔️

No goal in the world cup. You can't do that.👎🏼

#Qatar2022 #ArgentinavsMexico #SeleccionMexicana"
1892,"The most stupid Argentine is the coach of #Mexico
It was known that with this lineup he loses the #SeleccionMexicana
That contention is and will always be Edson Alvarez's
#MexicoVsArgentina
#FIFAWorldCup
#Qatar2022"
1893,".@miseleccionmx #SeleccionMexicana was delivered in a cynical and cowardly way by Gerardo 'Tata' Martino with an approach to favor @Argentina #Argentina his country of origin throughout the field! It cannot be more devious, tremendous playboy… #Mexico out of @fifaworldcup_es"
1894,So all the Mexican people find the fart DT that we have #Mexico #SeleccionMexicana #TataMartino https://t.co/5q8CKpSEDB
1895,#MexicanosenQatar #SeleccionMexicana #tiny https://t.co/192EqAEQ3Y
1896,My pool intact… I said that @miseleccionmx would lose and they did! Great goal from Messi where nobody reaches it 🤷🏻‍♂️ #Messico #WorldcupQatar2022 #ArgentinavsMexico #SeleccionMexicana
1897,"#MEX adds 4 games in a row WITHOUT SCORE A GOAL in #FIFAWorldCup

🇷🇺 Russia 2018
0-3 vs 🇸🇪Sweden
0-2 vs 🇧🇷 Brazil

🇶🇦#Qatar2022
0-0 vs 🇵🇱Poland
0-2 vs 🇦🇷Argentina

7 goals against, 1 draw, 3 losses.

THE DECLINE IS NOTABLE!

#Mexican team"
1898,"What could be done, was done. 😞🇲🇽

#MexicoVsArgentina #WorldcupQatar2022 #SeleccionMexicana https://t.co/PcsRFq7fhC"
1899,"hdsptm call god

#SeleccionMexicana #MexicoVsArgentina https://t.co/15LoYieePz"
1900,"I'm crazy about it*@%# Mexico, you haven't scored a goal for a long time, even if you defend well without goals, it's no use going to the World Cup. #FIFA World Cup #Mexican National Team"
1901,The #MexicanSeleccion how #Mexicans in general have a problem CONCRETE. But that gives this generation the perfect position to do it. MEXICANS THAT ACHIEVE. 🙏🔥
1902,Basically we would have to beat Saudi Arabia like 7-0 #mexicoargentina #SeleccionMexicana https://t.co/9TTi2Un6hW
1903,It scared them. We are big. We played a good game against the best in the world. Talk about that shit. #eltri #SeleccionMexicana
1904,"@SancadillaNorte the #SeleccionMexicana without a goal in the World Cup, but they didn't want to take #Chaquito, #Tata doesn't put #FunesMori in so as not to throw the fans and media on him.... and Jiménez without shame or glory, for a reason he stopped follow the selection.."
1905,#mexicoargentina #MexicoVsArgentina #Messico #MundialQatar2022 #SeleccionMexicana https://t.co/82V6V5Hs7X
1906,Let them know that today I drank and that today I got drunk for you... 🇲🇽😭😮‍💨 #miseleccion #SeleccionMexicana #Qatar2022
1907,"IT'S OVER! 🇲🇽😔

Mexico falls 2-0 against Argentina and it gets complicated if it goes to the next round

*Need to win and wait for the result between Argentina and Poland

#selectionmexicana #fmf
#qatar2022 #proesagainforma https://t.co/lvmDXezyIQ"
1908,#fueratatamartino today I give away the game from the lineup and #outall those of the #MexicanSelection that make it up #VendePatria 🤬🤬🤬🤬🤬😤👀
1909,#mexicoargentina #MexicoVsArgentina #Mexico #Argentina #ArgentinavsMexico #SeleccionMexicana #SelecciónArgentina https://t.co/3snVRkmi5h
1910,"WE LOST FUCKS 😒🙁🇲🇽

#WorldcupQatar2022 #MexicoVsArgentina #SeleccionMexicana"
1911,#SeleccionMexicana once again https://t.co/VU6oJ2yqag
1912,I believe that the #SeleccionMexicana shows us once again that we should look more at other sports and not so much at soccer
1913,"Thank you @FMF (Yon de Luisa) @afa is an example of how a soccer business is run and a decision is made, money is money, a little course in Argentina wouldn't hurt. #MexicoVsArgentina #SeleccionMexicana #tri"
1914,"The Mexican National Team is that toxic boyfriend, we always believe that now it will change and it ends up being worth cheetos
#mexicoargentina
#MexicoVsArgentina
#Mexican team"
1915,Final score 🇦🇷2-0🇲🇽 #TUDNMEX #SeleccionMexicana #MexicoVsArgentina #SeleccionArgentina https://t.co/5AWMMPlVja
1916,"@miseleccionmx the #SeleccionMexicana without a goal in the World Cup, but they didn't want to take #Chaquito, #Tata doesn't put #FunesMori in so as not to throw the fans and media on him.... and Jiménez without shame or glory, for a reason he stopped follow the selection"
1917,"And me organizing an event event for Wednesday's game :(
#mexicoargentina #MexicoVsArgentina #SeleccionMexicana"
1918,"Courage race, there is still hope, if Argentina scores 18 goals against Poland and Mexico by God's work wins 1-0, they qualify for the next round.
#MexicoVsArgentina #FIFAWorldCup #SeleccionMexicana #ElTri"
1919,"Let's go Mexico, let's not lose faith 🇲🇽 #SeleccionMexicana"
1920,"Mexico's only hope is 🇵🇱

The Mexican team must win by 3 to 🇸🇦 and wait for 🇵🇱 not to lose.

It is known that 🇵🇱 will play not to lose

#FIFAWorldCup
#FIFAWorldCup2022
#Qatar2022
#Qatar
#World CupQatar2022
#Mexican team"
1921,"#EltecnicodelTRI
It has to be #Mexican Yes or Yes #SeleccionMexicana"
1922,"⚽️ #WorldCup | The #MexicanSelection loses to the #ArgentinaSelection at the Lusail Stadium.

#ARG 2 🆚 0 #MEX

#OnceNews https://t.co/FRJXXo0M41"
1923,#FueraTata #SeleccionMexicana
1924,"Today I fucked my crush and they fucked the #SeleccionMexicana in #Qatar2022, God gives, God takes away..."
1925,"We are worth mother, again 🇦🇷 2- 0 🇲🇽
#ElTri
#mexicoargentina #MexicoVsArgentina #SeleccionMexicana https://t.co/c2bksoVALi"
1926,@El_TataMartino can go to CHASPM every time he breathes for giving away the match #mexicoargentina #SeleccionMexicana #Qatar2022 #Mundial2022 #Mexico
1927,The #SeleccionMexicana is worth it 💩 they make me angry my liver rots
1928,"No fart The Goal for Me did not fall #MEXICO 🇲🇽💔 I forgot that #PopeFrancisco is Argentine and because he has God on his side by lever alv, without further comments for today! #ARG 🆚 #MEX
2️⃣➖0️⃣ #SeleccionArgentina #SeleccionMexicana #ArgentinaVsMexico #FIFAWorldCup #Qatar2022"
1929,"BECAUSE THE TEAM DOES NOTHING, THE ARGENTINE DOES NOTHING AND NOBODY DOES ANYTHING
#Mexican team"
1930,What the fuck his mother the #Mexican Selection 🖕🏼
1931,"#fueratata from #mex
Is that why he took Funes? To get the 🤬 Louse in? To the 💀 of raúl? A real shame #SeleccionMexicana"
1932,@LigaBBVAMX there is your result Haha league of foreigners #mexicoargentina #SeleccionMexicana #
1933,"He looked spectacular @rogelio7funes what a piece of striker Mexico has.
Yes! They did not occupy it because it would have destroyed Argentina.

#SeleccionMexicana #FIFAWorldCup #Qatar2022"
1934,😪 Am I the only one who feels our DT sabotaged us? #FIFAWorldCup #SeleccionMexicana or is it just my broken heart trying to justify the one who broke it for me 😭😭😭
1935,"We are missing players with a lot of chicken product like @RafaMarquezMX 🙄
#SeleccionMexicana #MexicoVsArgentina"
1936,those of the #SeleccionMexicana running after the ball in #mexicoargentina 😂😂😂😂😂😂. #ElTri #Qatar2022 https://t.co/ePAgL73l5s
1937,"The #Mexican Selection every 4 years...

#MoreOfTheSame https://t.co/yYUtIPPbkM"
1938,"The Argentines took it personally since there was a fight during the week with fans between Mexicans and Argentines, it was obvious that they wanted to double the #SeleccionMexicana because that is a disastrous and unsportsmanlike attitude"
1939,How sad the #SeleccionMexicana is just as mediocre as the Government..
1940,The #SeleccionMexicana has 0 games won and 0 goals scored. Sorry to remind you that you are already out of the #worldcup #Qatar2022 #MexicoVsArgentina https://t.co/ZljEFhRDpI
1941,"Martino lost the match. Herrera plays horrible, no ball on the opponent's court, bad approach. This team has no goal because they don't pass the ball to the forwards. He did not give us a chance or to fail. #mexicoargentina #FIFAWorldCup #MexicoVsArgentina #SeleccionMexicana"
1942,#mexicoargentina #SeleccionMexicana my face in these dog moments https://t.co/dhzeVYFTad
1943,"@mxcharts Now we need Mexico to beat Arabia and Argentina to Poland for both to qualify 😩

#Mexican team"
1944,#Qatar2022 #PrediccionFullida @mhonividente how you said it in @heraldodemexico #Argentina wins #SeleccionMexicana #ElTri @brenn_mz #MhonienHeraldo #Predicciones @ClubMhoniFan #MexicoVsArgentina https://t.co/uV7avpC3lR
1945,"FINAL MARKER!! ⚽
#MexicoVsArgentina

Great match that did not end with the victory of the #SeleccionMexicana
The second half was completely from #Argentina

FINAL MARKER
2 - 0 favor #SeleccionArgentina

#Mexico has life in #Qatar2022
It will go against #SaudiArabia https://t.co/lcZpI75Lpw"
1946,The matches vs #SeleccionMexicana are always very hard. In the end the result will always be the same. 🤫
1947,The #SeleccionMexicana is missing eggs!!
1948,"Well, in four years I will see soccer again and support the #SeleccionMexicana"
1949,"@Sofia_051908 Friend, I finished my nails 🥹

#Mexican Selection https://t.co/FI62GzSJu3"
1950,"They wanted it, they did not have the expected result, but they did it well, congratulations #mexicoargentina #Qatar2022 #SeleccionMexicana 👏🏼👏🏼👏🏼👏🏼"
1951,Tata stopping those from his country … #fueratata #tataHDP #SeleccionMexicana #SeleccionArgentina #ArgentinavsMexico #FIFAWorldCup
1952,"@Tamedamus @miseleccionmx the #SeleccionMexicana without a goal in the World Cup, but they didn't want to take #Chaquito, #Tata doesn't put #FunesMori in so as not to throw the fans and media on him... and Jiménez without shame or glory, for something stop following the team, let's see how it goes against Arabia Tame"
1953,"All of us who said that we were going to be worth vrg@ in this World Cup for taking selected cigars and veterans, injured people, a DT who never played anything... WE WERE RIGHT... For the first time in decades, we will not even reach the fourth game ... #Qatar2022 #SeleccionMexicana Buuuuuuuuuu!"
1954,"With ""V"" the #SeleccionMexicana was worth a mother https://t.co/ovni79O9Ha"
1955,"The match ended Argentina 🇦🇷 2 🇲🇽 0

#qatar #mundial2022 #mundialdefutbol #CopadelaFifa #mundialqatar2022 #FIFA #CopadelMundo #Catar #WorldCup2022 #WorldCupQatar
#qatar2022 #world2022
#FifaWorldCup #LatinosCharlotte #Alrihja
#ElTri #SeleccionMexicana #ElTata #TataMartino https://t.co/cFQZ7buR5k"
1956,Null probability of classifying #SeleccionMexicana
1957,"It had to be #Messi who brought out the caste, a leader who does not have the #MexicanSelection, without forwards and those who are there make no difference... @husseinforzan @don_dramon"
1958,"Nobody can deny it, we all wanted to see another result between Mexico 🇲🇽 Argentina 🇦🇷,
But there is still a game where anything can happen
#Mexican Selection 🇲🇽"
1959,"😔| 🇲🇽 Mexico lost 2-0 to Argentina in #Qatar2022.

The people of Puebla supported the #SelecciónMexicana with everything, in the zócalo of the capital https://t.co/cqnyD7llUh"
