,location,name,username,user_id,verified,source,lang,text,possibly_sensitive,edit_history_tweet_ids,tweet_id,created_at,type,geo.coordinates.type,geo.coordinates.coordinates
1559,,Guillermo Avila,Nomad_Capricorn,1.45e+18,False,Twitter for iPhone,es,"Is Piojo Alvarado a player for the national team? 🤔

#WorldcupQatar2022 #ArgentinavsMexico #SeleccionMexicana",False,['1596617066357952514'],1.6e+18,2022-11-26 21:29:06+00:00,,,
1560,"Monterrey, Nuevo León",Tony-Vitoryus,tony_vic021,1.36e+18,False,Twitter for iPhone,es,"On Wednesday Mexico needs to score goals, which in this world cup they can't and I can gladly say goodbye Mexico hahaha #SeleccionMexicana #mexicoargentina #ArgentinavsMexico",False,['1596617030786076673'],1.6e+18,2022-11-26 21:28:58+00:00,,,
1561,,Luis Felipe García,felipeluisgl,3477048913.0,False,Twitter for Android,es,"I am a quiet Villamelón with the party of
 #Argentina 🇦🇷 2 Vs 0 🇲🇽 #Mexico
The #SeleccionMexicana gave effort, soul and heart on the field.
I only ask that against #SaudiArabia 🇸🇦 you play as if your life depended on victory, with that win or lose we are at peace. https://t.co/Z3l4KzHeca",False,['1596617029767041024'],1.6e+18,2022-11-26 21:28:58+00:00,,,
1562,"Sabinas Hidalgo, Nuevo León",César Muñoz,CesarMunoz89,310669617.0,False,Twitter for Android,es,Mess of riata that they gave to the selection hahaha #SeleccionMexicana https://t.co/U48bvOviGM,False,['1596616986486005760'],1.6e+18,2022-11-26 21:28:47+00:00,,,
1563,,Oscar Enrique,Antonio_Inc,166785837.0,False,Twitter for Android,es,"#Mexican team
🧐🤨🤔
Until when will they give the Mexican Technicians a chance to be in charge of the Mexican National Team. The latest changes made by TATA gave the match to the rival.
How would the former Argentina coach eliminate his own country from the World Cup?",False,['1596616922556399617'],1.6e+18,2022-11-26 21:28:32+00:00,,,
1564,,Ele..,elefigueroa,134305019.0,False,Twitter for Android,es,"With my team through thick and thin 🇲🇽♥❤🇲🇽♥....

#Mexican team",False,['1596616918084919296'],1.6e+18,2022-11-26 21:28:31+00:00,,,
1565,"Monterrey, Nuevo Leon, Mexico",Alvaro Martinez,incharayado,74627436.0,False,Twitter for Android,es,"Well, we lost a game, but in the Malvinas they speak English.

@Argentina @afa #Argentina #MexicoVsArgentina #mexicoargentina #Mexico #SeleccionMexicana",False,['1596616895670673410'],1.6e+18,2022-11-26 21:28:26+00:00,,,
1566,"California, USA",Señor Manhattan,MaestroRamirez,433179003.0,False,Twitter for iPhone,es,"Little did they believe that after having played TERRIBLE I don't know how many friendly and preparation games they were going to reach the World Cup to thrash? Where was your ""San Memo Ochoa""? #mexicoargentina #Mundial2022 #MundialQatar2022 #FIFAWorldCupQatar2022 #SeleccionMexicana",False,['1596616821335289857'],1.6e+18,2022-11-26 21:28:08+00:00,,,
1567,,Fernando NesArt,FNesart,1.44e+18,False,Twitter for Android,es,The #TataMartino all meco telling the #MexicanSelection that they have to beat #SaudiArabia with their line of 5 below 😆😆😆 and with @AntunaUriel and #FideoAlvarado 😆😆,False,['1596616810933415936'],1.6e+18,2022-11-26 21:28:06+00:00,,,
1568,cdmx ,Alejandro Morales Romero,YopluisX,8.44e+17,False,Echobox,es,"Okay...

Mexico 🇲🇽 has a chance to stay alive in #Qatar2022 https://t.co/tlXsiC4HlR",False,['1596616765169369089'],1.6e+18,2022-11-26 21:27:55+00:00,,,
1569,"Laredo, TX",Alberto Macias,oncetreinta4,1.21e+18,False,Twitter for iPhone,es,The Tata thing is called a conflict of interest and do what you want. #Mexican team,False,['1596616716078964739'],1.6e+18,2022-11-26 21:27:43+00:00,,,
1570,,Deborah Martínez,DeborahMtzAg,1.24e+18,False,Twitter for iPhone,es,"What is the difference between #AMLOCorrupto and the #SeleccionMexicana?
The 1st tricked the country with 30 million Mexicans.
The 2nd with more than 100 million.
So we are.

#welikelife",False,['1596616709452206083'],1.6e+18,2022-11-26 21:27:41+00:00,,,
1571,,Sergio FR,Seergiofrias,227703609.0,False,Twitter for Android,es,"This lady is SALTY!
#overflow
#Line12
#metroCDMX
#SeleccionMexicana https://t.co/HwoiIYQ7t4",False,['1596616677592297473'],1.6e+18,2022-11-26 21:27:34+00:00,quoted,,
1572,,Xilef Nooze,XNooze,1.32e+18,False,Twitter for Android,es,"We played like always but they sold us like never before
#TataMartino #SeleccionMexicana #MexicoVsArgentina #FIFAWorldCup",False,['1596616670558109697'],1.6e+18,2022-11-26 21:27:32+00:00,,,
1573,México,Linea Deportiva,NacionDMX,1.43e+18,False,Twitter for Android,es,"Horrible, this team doesn't have a goal, we don't have a 9, horrible changes from Tata throughout the game to lock us in and take out the good guys (Vega and Chuky)
To risk our lives against Arabia and a miracle
#ArgentinavsMexico
#SeleccionMexicana https://t.co/u1mYyawt4v",False,['1596616659187675136'],1.6e+18,2022-11-26 21:27:29+00:00,,,
1574,,Jolie AP,joliethinking,3589827253.0,False,Twitter for Android,es,"This more than clear, after the world cup must go Tata Martino #QatarWorldCup2022 #MexicanSelection #fueratata",False,['1596616656536715269'],1.6e+18,2022-11-26 21:27:29+00:00,,,
1575,Ciudad de Mexico ,Ibarra & Millán Abogados,millanfibarra,1.48e+18,False,Twitter for iPhone,es,"The winner, Tata Martino congratulations to your selection
#Mexican team",False,['1596616646474747905'],1.6e+18,2022-11-26 21:27:26+00:00,,,
1576,"Distrito Federal, México",soy HUGO,cbde10,7.37e+17,False,Twitter for Android,es,"Very true, @miseleccionmx #SeleccionMexicana https://t.co/QAL3YJHnNl",False,['1596616631735795713'],1.6e+18,2022-11-26 21:27:23+00:00,quoted,,
1577,,teamoLou 🇲🇽,lamejorLouie__x,1.43e+18,False,Twitter for Android,es,"#RegioFut México played a perfect game in defense but in attack it was a duty. The albiceleste from the beginning seized possession of the ball and with this managed to hurt it on two occasions ending 0-2.

#MexicoVsArgentina #QatarWorldCup2022 #SeleccionMexicana https://t.co/B4dccHtHfx",False,['1596616522331570176'],1.6e+18,2022-11-26 21:26:57+00:00,,,
1578,,Zio.Manu.CR,zio_cr,1.15e+18,False,Twitter Web App,es,Mexico falls to Argentina 2 0 with a great goal from Messi in Qatar 2022 Ochoa could not https://t.co/3741oRm8SB #ARG #MEX Messico #QatarWorldCup2022 #Qatar2022 #FIFAWorldCup #SeleccionMexicana #México #Argentina #MéxicovsArgentina #Tri #Tricolor #VivaMéxico #Messi,False,['1596616508838395905'],1.6e+18,2022-11-26 21:26:54+00:00,,,
1579,,Top Deportes,TopDeportes10,1.55e+18,False,Twitter for iPhone,es,Now we don't play like never before but we lost like always #SeleccionMexicana,False,['1596616493365710854'],1.6e+18,2022-11-26 21:26:50+00:00,,,
1580,,Tacosdemermelada,Tacosdefetoemp7,1.32e+18,False,Twitter Web App,es,"IF I PLAN IT, PLEASE KNOW THE CAGO FROM THE BEGINNING WITH THE LINEUP, only Mexico can have a technical director from another country
#SeleccionMexicana #MexicoInQatar https://t.co/rgIWPQqpy2",False,['1596616456254345216'],1.6e+18,2022-11-26 21:26:41+00:00,quoted,,
1581,,Estrella,Estrella_64_,1.59e+18,False,Twitter for iPhone,es,"#FutbolPicante Bravo ""Tata"" you defended your flag. #EresNefarto #Tatamartino #SeleccionMexicana starting a team in the second half.",False,['1596616438818578434'],1.6e+18,2022-11-26 21:26:37+00:00,,,
1582,DoVer,KID A,KID_A_OK,109501366.0,False,Twitter for iPhone,es,"@miseleccionmx It is not possible that you take out @HirvingLozano70 and @Alexis_Vega9 when they are playing well, I clearly think that they even do it on purpose #mexicoargentina #SeleccionMexicana",False,['1596616418908602369'],1.6e+18,2022-11-26 21:26:32+00:00,,,
1583,"Monterrey, Nuevo León",Napoleón Guzmán,Napoleon_Guzman,7.73e+17,False,Twitter for iPhone,es,"#Mexico on the verge of elimination in #Qatarworldcup2022.

The #MexicanSelection adds a single point, so it will reach the match against #SaudiArabia...👇🏻

#Oaxaca #FIFAWorldCup #Qatar2022 https://t.co/pknKZZNmb0",False,['1596616345827037184'],1.6e+18,2022-11-26 21:26:15+00:00,,,
1584,Un lugar abandonado por Dios,Reapirs,Reapirs_,1.45e+18,False,Twitter for iPhone,es,"MEXICO 0 - ARGENTINA 2
The Mexican soccer team played like never before... and lost like always. In 4 years, were they not prepared?
#mexicoargentina #Messico #ArgentinavsMexico #SeleccionMexicana #Ochoa https://t.co/WBqqhsgsxU",False,['1596616323609808898'],1.6e+18,2022-11-26 21:26:09+00:00,,,
1585,,Yazmin,yazmi1nk,1.5e+18,False,Twitter for Android,es,"This #SeleccionMexicana has already surpassed what was done in Argentina 78, respect it.",False,['1596616321344512000'],1.6e+18,2022-11-26 21:26:09+00:00,,,
1586,qɐʇ ɐsɥʌ,ᴍᴀᴘ ✿,MarcoJuarez_,333179346.0,False,Twitter for iPhone,es,"Good game, someone won.
But as always it was not the #SeleccionMexicana.",False,['1596616294840684544'],1.6e+18,2022-11-26 21:26:03+00:00,,,
1587,,(Sorry not sorry),Sophia_Ramos00,1.55e+18,False,Echobox,es,"Okay...

Mexico 🇲🇽 has a chance to stay alive in #Qatar2022 https://t.co/gLr3i6Wy8m",False,['1596616248166686720'],1.6e+18,2022-11-26 21:25:51+00:00,,,
1588,"Miguel Hidalgo, Distrito Federal",Karla Ramírez,karlitagre,123432871.0,False,Twitter for Android,es,"@FerGtzRR @tatianotzin Mexico will have a sea, tiny, as tiny as the #SeleccionMexicana but with blood that gushes out of all the orifices of its innocent fans 🤣🤣🤣🤣🤣🤣🤣🤣",False,['1596616238368800768'],1.6e+18,2022-11-26 21:25:49+00:00,replied_to,,
1589,"Sonora, México",Ivancillo,ivanc_illo,279706162.0,False,Blog2Social APP,es,"The Mexican National Team reached its worst streak without a goal in World Cups

#Mexico #Qatar2022 #Mexican Selection #Tricolor

https://t.co/JA6LcJ2vLA",False,['1596616211223269377'],1.6e+18,2022-11-26 21:25:43+00:00,,,
1590,Polanco del Sur ,Tacubayo bipolar,TacubayoBipolar,182956377.0,False,Twitter for iPad,es,"Everything goes according to plan, draw with Poland, lose with Argentina and beat Saudi Arabia. Only the last link remains. #MexicoVsArgentina #SeleccionMexicana",False,['1596616177442521093'],1.6e+18,2022-11-26 21:25:35+00:00,,,
1591,"Distrito Federal, México",lebanese boy,alsultanbici,1317409267.0,False,Twitter for Android,es,"Dear players of the #SeleccionMexicana
And especially Tata. https://t.co/mdGWLk7T95",False,['1596616159733772288'],1.6e+18,2022-11-26 21:25:30+00:00,,,
1592,,Frida⁷ 🫧 Indigo 12/2,fridavictoria01,1.29e+18,False,Twitter for Android,es,"I open thread

A miserable shot on goal in two games. Four consecutive games in a World Cup without scoring a goal...

Changes that are not understood (although there is also not much cloth to cut from).

#SeleccionMexicana #MexicoVsArgentina #FIFAWorldCup",False,['1596616125965832192'],1.6e+18,2022-11-26 21:25:22+00:00,,,
1593,"Mexico, D. F.",Salvador Guerrero Chiprés,guerrerochipres,185369552.0,True,Twitter for iPhone,qme,#pinche #SeleccionMexicana #qlera #QatarWorldCup2022 https://t.co/uYqfPeVbmo,False,['1596616124002873344'],1.6e+18,2022-11-26 21:25:22+00:00,,,
1594,🇲🇽,Luzía 🌬️✨,PLLucy_,8.43e+17,False,Twitter for Android,es,Who is the WORST player of the #SeleccionMexicana and why is he Raúl Jiménez?????,False,['1596616121485955073'],1.6e+18,2022-11-26 21:25:21+00:00,,,
1595,,Vick,Vickynalatiburo,9.78e+17,False,Twitter for Android,es,"As long as the #SeleccionMexicana continues to be the business and property of @eazcarraga and @Televisa, corruption and trash football will continue to reign: we don't have relegation or promotion, the teams are full of foreigners and we play a tournament where only the short term matters. 😔",False,['1596616075231232000'],1.6e+18,2022-11-26 21:25:10+00:00,,,
1596,México,Bureau México®,BureauMX,186609161.0,False,Twitter for iPhone,es,"I don't know why they are excited if they already know that the #MexicanSelection is useless, they lose in a friendly, what else in an official match and 3 an Argentine coach 🤡🤡",False,['1596616071460659200'],1.6e+18,2022-11-26 21:25:09+00:00,,,
1597,vania.,𝕬lexander. 🇲🇽,briIloesteIar,7.59e+17,False,Twitter for Android,es,First they steal from my #GIDLE and then click #SeleccionMexicana does its usual bullshit. Why do they live shitting me!?,False,['1596616055501500417'],1.6e+18,2022-11-26 21:25:05+00:00,,,
1598,México,Espacio Deportivo مساحة رياضية,e_deportivo,41698048.0,True,Echobox,es,"Okay...

Mexico 🇲🇽 has a chance to stay alive in #Qatar2022 https://t.co/vZguSZEUxT",False,['1596616019539132421'],1.6e+18,2022-11-26 21:24:57+00:00,,,
1599,"Monterrey, México",INFO7,info7mty,65579025.0,True,Twitter for Android,es,"Fuck your mother Tata, you took Funes Morí for a walk and the louse Alvarado to meet. @miseleccionmx #MexicoVsArgentina #SeleccionMexicana",False,['1596616017433837568'],1.6e+18,2022-11-26 21:24:56+00:00,,,
1600,México,Shalashaska 𒌐,NicotinBiggles,164478333.0,False,Twitter for Android,es,"TO THE CAPITAL SHIT PRESS.

Now that Funes didn't play, who are they going to blame?

@TUDNMEX @AztecaDeportes @Televisa .

#SeleccionMexicana #ElTri #TataMartino",False,['1596615976510005248'],1.6e+18,2022-11-26 21:24:47+00:00,,,
1601,,DiegoulOH,diegoulises09,2432651936.0,False,Twitter for Android,es,"And anyway... I didn't have many expectations in this #SeleccionMexicana since the draw came out and they were less when the list of summoned was given.
But hey... to wait for the last game to see if they do something.",False,['1596615975646146563'],1.6e+18,2022-11-26 21:24:46+00:00,,,
1602,"Quintana Roo, México",Fer_1981 Jugador casual de 🎮#KillerInstinc 🇲🇽,Fer19811,1.16e+18,False,Twitter for Android,es,"Losing against #Argentina was budgeted, that is known
So the game that was given away was the one in Poland
We praise #ochoa for stopping the penalty
But for those minutes we should have been winning by 2 or 3 goals the
#SeleccionMexicana missed that match",False,['1596615950522265600'],1.6e+18,2022-11-26 21:24:40+00:00,,,
1603,"Monterrey, Nuevo León",Marisol NINERde💖💖💖,mcaballero49ers,1.47e+18,False,Twitter for Android,es,The DT with its different lineup and its surprising changes sank Mexico 😠 #SeleccionMexicana,False,['1596615874118668291'],1.6e+18,2022-11-26 21:24:22+00:00,,,
1604,Frecuencia CEM,Desde la Tribuna,dltmexico,350580660.0,False,Twitter for Android,es,"This is not the #SeleccionMexicana, this is the selection of Mexican businessmen
2 times the TATA resigned and both rejected them 🇲🇽
Ochoa, Guardado and Herrera no longer had a place, but they were the only ""employees"" who did not reveal themselves.
And Funes Mori, what will he have gone to?
Next.",False,['1596615823824945153'],1.6e+18,2022-11-26 21:24:10+00:00,,,
1605,TwitterCity ,FCampuZan0 🕹️,FCampuZan0,600362641.0,False,Twitter for iPhone,es,"Messi, and the bite of the cobra.
The time has come to burn the ships. On Wednesday we have to reclaim our place in this story.
#Mexican team
#ElCanalDelMundial https://t.co/teUsAzjPQM",False,['1596615760360738837'],1.6e+18,2022-11-26 21:23:55+00:00,,,
1606,México D.F,Carolina Williams,wide_ca,242208082.0,False,Twitter for Android,es,"Mexicans supporting their team 🇲🇽 from Aguascalientes 🥹
.
.
.
#Aguascalientes #México #Qatar2022 #seleccionmexicana #photo #fotógrafa #fotografia #foto #photography https://t.co/hbkjeSWu5K",False,['1596615753314320386'],1.6e+18,2022-11-26 21:23:53+00:00,,,
1607,México,Rafael Rivera Ramos,RafaRiveraRamos,374089344.0,False,Twitter for Android,es,"The most beautiful thing about seeing the #SeleccionMexicana lose is that it no longer hurts to see this type of game, it no longer hurts to lose like this. #mexicoargentina sometimes hope returns but reality returns us to the same place!",False,['1596615563648045056'],1.6e+18,2022-11-26 21:23:08+00:00,,,
1608,Mexico,Ce Ácatl Topíltzin,TopiltzinCe,1.2e+18,False,Twitter for iPhone,es,I don't expect anything anymore 🙃 #QatarWorldCup2022 #SeleccionMexicana #Ochoa https://t.co/WNUlqNkfqH,True,['1596615525425377282'],1.6e+18,2022-11-26 21:22:59+00:00,,,
1609,fifilandia,el Fifi mas Neoliberal pasquin inmundo,ElFiFiLoSo,474329117.0,False,Twitter for Android,es,"We lost because of the #neoliberals, who resist the #FourthTransformation. We will accuse footballers with their moms...🤣⚽😁
#MexicoVsArgentina
#FIFAWorldCup
#Mexican Selection https://t.co/r8jwOZ1F4t",False,['1596615503816306689'],1.6e+18,2022-11-26 21:22:54+00:00,,,
1610,Puebla,Carlos Gómez,gomezcarlos79,114498335.0,False,Twitter for iPhone,es,I TOLD YOU 🤣🤣🤣🤣 #SeleccionMexicana #Mexico #Tata #QatarWorldCup2022 #ArgentinavsMexico #Qatar https://t.co/c5ShKtZKD4,False,['1596615493850628096'],1.6e+18,2022-11-26 21:22:52+00:00,quoted,,
1611,DF,Tsutska,Tsutska,1290866995.0,False,Twitter Web App,es,Better remove the tata from technical director and put my brother's FIFA on that we if he knows how to put a good lineup #MexicoEnQatar #SeleccionMexicana #MEXICO @miseleccionmx,False,['1596615462028468224'],1.6e+18,2022-11-26 21:22:44+00:00,,,
1612,Life's third floor.,Idril,justidrilthings,1.37e+18,False,Twitter for Android,es,I'm like this with the #SeleccionMexicana since they couldn't win the mediocre gold cup https://t.co/fNM81bOMXA,False,['1596615437311266819'],1.6e+18,2022-11-26 21:22:38+00:00,,,
1613,"Puebla, México",Ricardo Meléndez,bog_jrmm,7.84e+17,False,Twitter for iPhone,qme,#SeleccionMexicana #ArgentinavsMexico #Messico https://t.co/pyxeLhJje1,False,['1596615419392974848'],1.6e+18,2022-11-26 21:22:34+00:00,,,
1614,🇲🇽 Bolillotopía,GorohAdán (Dennis & shirley BF💚❤️🖤),GorohADN,1.12e+18,False,Twitter for Android,es,"Gutiérrez.
#SeleccionMexicana #MEX #FIFAWorldCup #QatarWorldCup2022 https://t.co/bac0gVv7hW",False,['1596615394529542144'],1.6e+18,2022-11-26 21:22:28+00:00,,,
1615,,Sun Hee 💙INDIGObyRM🌊,Sun_Hee_3,1.4e+18,False,Twitter for Android,es,@miseleccionmx #Mexicodemivida #SeleccionMexicana two guys who would have made a difference but the tata asshole was worth a dick 😡😡😡🖕🖕 fuck his fucking mother https://t.co/CFh1XhSPb1,False,['1596615384102494208'],1.6e+18,2022-11-26 21:22:25+00:00,,,
1616,,BLadimir Carreño,bladycarreno02,1697026045.0,False,Twitter for Android,es,Years and years of investing in the #SeleccionMexicana and they can't beat Argentina. @lopezobrador_ should already withdraw the resources. Haha,False,['1596615356294086659'],1.6e+18,2022-11-26 21:22:19+00:00,,,
